   spec_id                                kic             teff          err_teff           logg          err_logg        feh            err_feh           afe            err_afe       ch              err_ch         nh             err_nh         dnu             err_dnu       numax         err_numax      mass          err_mass         age                       err_age

 20151002-KP192314N471144V02-02-163       9456506      4682.2675781     83.8421097        2.6497500      0.0826809     -0.3569924      0.0584616        0.1988820      0.0302457     -0.2861140      0.0619133     -0.3395800      0.0761062      6.9011598      0.0155200     67.0464783      0.5751500      0.9531505      0.0587047       13.3188999999999990       2.9644100000000000  

 20150520-HD190126N465605V01-06-209       9457108      4584.4580078    101.7235107        2.7655699      0.0797579      0.4484786      0.0572728        0.0447770      0.0300098      0.4434850      0.0604531      0.7635710      0.0749955      8.2532997      0.0174900     92.5266876      0.6167300      1.2370257      0.0763938        6.8126400000000000       1.3975500000000001  

 20150520-HD190126N465605V01-06-121       9457766      4427.1074219    137.8895569        2.6706400      0.1015000      0.3513617      0.0612841        0.0761326      0.0332210      0.3469720      0.0675414      0.7200120      0.0852173      5.2022901      0.0124300     54.5377197      0.9325800      1.5007057      0.1614406        4.5122700000000000       1.8808499999999999  

 20151002-KP192314N471144V03-02-186       9457889      4473.3940430    111.9542465        2.2305801      0.0921246     -0.4170931      0.0602071        0.2216150      0.0341891     -0.3414690      0.0663901     -0.3749130      0.0796892      3.1847701      0.0209400     25.2614708      0.4980400      1.0382342      0.1276887       11.4575999999999990       4.1016199999999996  

 20150921-KP193637N444141V05-16-179       9466399      4781.8061523    132.3814850        3.0263700      0.1522600     -0.0817437      0.0893941        0.1446260      0.0466114     -0.0019656      0.0989225     -0.0147919      0.1097530     14.8968697      0.0228400    184.0905304      1.3895200      0.9862856      0.0693393       12.7466000000000010       2.9537700000000000  

          20150602-NGC6811_2-14-069       9466520      4402.8994141    191.5502167        2.6726899      0.2104970      0.0506410      0.1192617        0.0663967      0.0591977      0.0062565      0.1310190      0.1751970      0.1362910      5.4454598      0.0195700     52.4443207      0.9493200      1.0706484      0.1434004       11.8016000000000010       3.8049900000000001  

 20150921-KP193637N444141V04-16-159       9467102      4924.6777344     85.4798126        3.1176701      0.1006940     -0.1116264      0.0611915        0.0339890      0.0333042     -0.1757740      0.0674424     -0.0663388      0.0847420     10.3870697      0.0121100    119.1315613      0.8961800      1.2407192      0.0660900        4.8301299999999996       1.1284300000000000  

          20150602-NGC6811_1-03-053       9467724      4811.4902344    155.1094666        2.7158999      0.2154580     -0.3482559      0.1216220        0.2689990      0.0601463     -0.3307790      0.1327780     -0.4552560      0.1385720      6.1522002      0.0158700     58.3769417      0.5726900      1.0773029      0.0949156        8.9861100000000000       3.1790799999999999  

          20150602-NGC6811_2-03-061       9468160      5097.1933594     75.3971100        3.1329899      0.0698940     -0.3363125      0.0531187        0.0550286      0.0265615     -0.3641560      0.0539530     -0.3850200      0.0730598     13.6625299      0.0164700    170.1766968      1.5411600      1.2959962      0.0702151        3.8038500000000002       0.8082660000000000  

 20150921-KP193637N444141V03-15-156       9468930      4715.8520508     99.6021194        2.2760799      0.1149310     -0.4159468      0.0636349        0.0555621      0.0364291     -0.5053910      0.0737841     -0.3037190      0.0878183      3.0952499      0.0151400     24.6608696      0.4226500      1.1882588      0.1219890        5.8450600000000001       2.3409800000000001  

 20151002-KP192314N471144V02-06-107       9469978      4467.0004883    121.1087112        2.6714001      0.1054620      0.1508861      0.0617466        0.0382420      0.0333975      0.0958926      0.0686465      0.3682710      0.0869231      5.6722002      0.0197400     55.1052399      0.5509900      1.0825074      0.0915638       10.9014000000000010       3.4742400000000000  

 20150921-KP193637N444141V04-15-216       9470276      4692.0820313     94.5949097        2.7369001      0.0907148      0.0364707      0.0604045        0.0394908      0.0330879     -0.0816986      0.0659602      0.2624360      0.0807211      7.0390601      0.0149300     75.9734268      0.8089400      1.3214176      0.0933818        4.7201300000000002       1.2983000000000000  

 20150921-KP193637N444141V04-15-036       9471678      4495.4101563    163.6159210        2.5858600      0.1490950      0.3099311      0.0881853        0.1003480      0.0458263      0.3284400      0.0972205      0.5843190      0.1091220      6.1274400      0.0171100     61.2719498      0.8794100      1.1308060      0.1230560       10.7815999999999990       3.6467600000000000  

          20150602-NGC6811_2-04-160       9472076      4834.7763672     82.5179291        3.0603700      0.0774279      0.2394758      0.0537649       -0.0174218      0.0277236      0.0592216      0.0517317      0.4031050      0.0726087     10.1157799      0.0145800    123.7677307      0.8325400      1.4717093      0.0758615        3.0933700000000002       0.7545430000000000  

 20140913-KP193637N444141V02-09-085       9472773      4940.9233398     86.8788910        3.0726099      0.1042970      0.0077216      0.0616072        0.0221165      0.0329441     -0.0796925      0.0679015      0.1745350      0.0868619     10.5128899      0.0164900    140.5807495      1.3485700      1.9424007      0.1193179        1.5250400000000000       0.3405640000000000  

 20140913-KP193637N444141V01-09-099       9474201      4974.7114258     74.6035919        3.2448499      0.0791408      0.0321398      0.0545951        0.0360495      0.0282654     -0.0485448      0.0593596      0.1170460      0.0742841     14.9951496      0.0181300    196.9311218      1.3536000      1.3230882      0.0634440        3.9988299999999999       0.8535310000000000  

   20151005-test_294N44_V1_1-12-130       9475300      4782.3002930     85.6706009        2.8101699      0.0910530     -0.0455976      0.0603453        0.0412146      0.0333843     -0.1171020      0.0660705      0.0338605      0.0804118      6.3034601      0.0123000     64.5758438      0.5756700      1.3144765      0.0807355        4.3134199999999998       1.0291100000000000  

 20151001-KP194045N483045V03-01-191       9475357      4825.1547852    131.3375397        3.0102601      0.1526700     -0.1230348      0.0895504        0.0849310      0.0467130     -0.1588360      0.0991426     -0.0894531      0.1098340      8.0265903      0.0174400     84.2737579      0.7758600      1.1434574      0.0882056        7.4123700000000001       2.3988399999999999  

 20150921-KP193637N444141V04-12-076       9475588      4876.9355469    144.0198364        2.6502700      0.1595790     -0.6606924      0.0921890        0.1966340      0.0484269     -0.6237790      0.1028580     -0.6984100      0.1112110      4.6422901      0.0129700     39.3958511      0.5460300      1.0433320      0.1012574        9.0970999999999993       3.1941999999999999  

          20150602-NGC6811_3-09-014       9475697      4582.3286133    145.2363739        2.8558900      0.1420370      0.1215528      0.0854897        0.0252366      0.0440753      0.0459788      0.0934252      0.3948060      0.1077150      9.8200102      0.0159100    114.7157822      0.8424500      1.1505443      0.0875039        8.6853800000000003       2.6300500000000002  

 20151003-KP195920N454621V04-04-023       9486819      4598.5107422    101.8669968        2.9414599      0.0662471      0.1356085      0.0505989        0.0787258      0.0280671      0.1257330      0.0515114      0.2064830      0.0731306      9.8737001      0.0212100    110.1425781      0.7648800      1.0043342      0.0629257       12.8303999999999990       2.1431600000000000  

 20151006-KP185111N464417V04-05-060       9508218      4964.4370117    113.3696823        3.0578799      0.1894830      0.0823905      0.1086566       -0.0697031      0.0550001     -0.0471759      0.1208090     -0.0269118      0.1262960     18.0586300      0.0463400    246.2764893      2.1977301      1.2446927      0.0887346        5.4504599999999996       1.3307300000000000  

 20151006-KP185111N464417V04-04-142       9509260      4964.7768555     57.5629272        3.1554301      0.0906619     -0.3437309      0.0604138        0.2054440      0.0330415     -0.2203210      0.0659430     -0.4730030      0.0807694     17.0064697      0.0241200    213.4499207      1.2039000      1.0368137      0.0414571        9.6232699999999998       1.5173200000000000  

 20140529-KP185111N464417V03-08-144       9511816      4946.2260742     76.0894089        3.1714001      0.0666875     -0.0591008      0.0523306        0.0176971      0.0264574     -0.1241980      0.0552751     -0.1210890      0.0727346     16.3315296      0.0309500    212.5841064      0.9575300      1.1824344      0.0522259        5.8647099999999996       0.8872310000000000  

 20140502-KP185111N464417V01-08-127       9511938      4559.8833008    101.0289154        2.7239499      0.0774279      0.2715889      0.0537649        0.0722265      0.0277236      0.1857070      0.0517317      0.5782450      0.0726087      4.9379201      0.0111600     48.5886307      0.5195300      1.3670154      0.1016397        5.1157199999999996       1.2851200000000000  

 20140529-KP185111N464417V03-08-133       9512426      4780.9433594     81.9985962        2.7637300      0.0818545     -0.1771788      0.0581274        0.0623139      0.0301194     -0.1969570      0.0614382     -0.1002070      0.0751533      5.2688498      0.0133300     49.2587891      0.5045200      1.1848387      0.0788786        6.0702299999999996       1.6743900000000000  

 20140529-KP185111N464417V02-08-131       9512519      4684.2871094     92.9934082        3.0057700      0.0798381      0.1526693      0.0572982        0.0671635      0.0299958      0.1481760      0.0604642      0.3410780      0.0748152      9.5850401      0.0130700    109.2216415      0.6513300      1.1550268      0.0613582        7.9718799999999996       1.6734199999999999  

 20151006-KP185111N464417V04-06-192       9513701      4772.1416016    109.6222839        2.8547499      0.1799190     -0.1265012      0.1032731        0.0556566      0.0528960     -0.1698260      0.1149950     -0.0692470      0.1212940      8.8555403      0.0168200    100.3886795      0.6824000      1.2777792      0.0797937        5.2871100000000002       1.3008900000000001  

 20140529-KP185111N464417V02-06-180       9513889      4943.7280273     75.8565216        3.0257299      0.0794304     -0.2465930      0.0571694        0.0430754      0.0300670     -0.2111680      0.0604080     -0.1075850      0.0757312      9.2859097      0.0194500    102.3407288      0.5874600      1.2116700      0.0589053        5.0643700000000003       0.8840230000000000  

 20140529-KP185111N464417V02-06-165       9515026      4876.5288086     60.6882668        2.6924300      0.0862024     -0.3219371      0.0598854        0.0728969      0.0307838     -0.3361760      0.0639376     -0.2814330      0.0801666      4.5873499      0.0133300     40.4348412      0.4403100      1.2052240      0.0758795        4.3973899999999997       1.1321399999999999  

 20151006-KP185111N464417V04-06-169       9515045      4647.5375977    135.9740143        2.6215799      0.1349330     -0.0407606      0.0824189        0.1050570      0.0422263     -0.0569939      0.0892944      0.1355380      0.1056900      5.7001801      0.0196800     56.2088318      0.5192400      1.2182577      0.1040502        6.8016199999999998       2.4985599999999999  

 20150925-KP190808N440210V02-11-115       9517131      4666.2690430     98.4891357        2.6276300      0.1045820     -0.2597771      0.0616414        0.2149850      0.0330551     -0.1876550      0.0680839     -0.1381150      0.0868769      5.4783401      0.0172600     50.3385582      0.4710800      1.0054836      0.0727336       11.0932999999999990       2.7640500000000001  

 20150520-HD190126N465605V01-06-102       9519335      4596.5205078    110.7948532        2.5766499      0.0921396     -0.0812797      0.0602089        0.0593449      0.0341876     -0.1713660      0.0663919      0.1451790      0.0796981      4.4982500      0.0134300     40.9565010      0.6456300      1.1775804      0.1123293        7.3904800000000002       2.8940700000000001  

 20151002-KP192314N471144V02-05-231       9520755      4362.8417969    141.3678741        2.4802999      0.0798914      0.2938896      0.0573150        0.0246892      0.0299865      0.2281530      0.0604715      0.5855000      0.0746955      3.7373800      0.0187500     35.0434303      0.3825100      1.4504282      0.1470989        4.2202400000000004       1.9131600000000000  

 20151002-KP192314N471144V02-05-248       9521171      4877.2929688     78.0504150        2.9484401      0.0664612     -0.2084046      0.0540564        0.0342332      0.0289520     -0.2788310      0.0562574     -0.1790990      0.0721513      7.8493299      0.0178600     83.0654297      0.6441500      1.2305607      0.0693665        4.9254699999999998       1.1716400000000000  

 20151002-KP192314N471144V03-08-113       9527159      4665.4443359    111.5591965        2.5222600      0.1136720     -0.1275513      0.0630337        0.1904030      0.0363035     -0.0790516      0.0734868     -0.0749950      0.0875193      6.1981902      0.0162000     60.2804108      0.5322600      1.0840071      0.0789283       10.1797000000000000       2.9702000000000002  

          20150602-NGC6811_3-03-069       9529087      4606.4277344    201.2642822        2.6479700      0.3363140      0.1798703      0.1715156        0.1267450      0.0776380      0.1112320      0.1814240      0.3982450      0.1825710      5.7835598      0.0248800     56.1133385      0.5552600      1.1447445      0.1287053       10.3164000000000000       3.9477500000000001  

 20150921-KP193637N444141V04-15-162       9530136      4833.8828125    136.6842346        2.7577200      0.1624200     -0.1386040      0.0934228       -0.0170617      0.0490462     -0.2374470      0.1043590      0.0138433      0.1121430      4.8032298      0.0118400     45.4114189      0.5163300      1.3840352      0.1195593        3.7592599999999998       1.2653099999999999  

 20140913-KP193637N444141V01-15-203       9530396      4714.1191406     90.6204300        2.8068800      0.0792479      0.3616713      0.0569711        0.0452802      0.0299981      0.2393080      0.0603259      0.8406160      0.0760456      6.7780199      0.0171000     81.9037018      1.2185900      2.0335424      0.1699253        1.5844300000000000       0.4303650000000000  

 20150921-KP193637N444141V05-15-205       9531084      4559.2763672    127.4252319        2.9664099      0.1254820      0.2007084      0.0686734        0.1259590      0.0374819      0.2416420      0.0762754      0.3683100      0.0903234      9.1413498      0.0130800     99.9492874      0.7777600      0.9971358      0.0707876       14.3841000000000000       3.3323600000000000  

 20151002-KP192314N471144V02-06-115       9531103      4696.3725586    156.0730133        2.9760599      0.1814640      0.1658672      0.1041430        0.0431820      0.0532360      0.1361280      0.1159350      0.2766170      0.1221020     14.7045898      0.0246800    187.4492950      1.1648099      1.0592773      0.0796625       11.3630000000000000       3.5138699999999998  

 20150921-KP193637N444141V03-15-031       9533419      4788.5727539    143.3825073        3.0569401      0.1683870      0.0665441      0.0967815       -0.0128786      0.0503589      0.0274632      0.1079860      0.1858240      0.1152630     17.7755699      0.0343200    238.5636444      1.8219301      1.0658989      0.0805267       10.0239999999999990       2.3448899999999999  

 20140913-KP193637N444141V01-09-078       9534328      5022.0332031     80.6420441        3.2017100      0.0906259     -0.3608263      0.0604201        0.0951487      0.0330099     -0.3539860      0.0659312     -0.4558270      0.0808024     16.3438091      0.0381400    203.1621399      0.8671500      1.0534722      0.0486975        8.0442699999999991       1.4803800000000000  

 20140913-KP193637N444141V01-09-094       9534911      4850.2744141     90.3431320        2.9893899      0.1026270      0.1108944      0.0614135        0.0460066      0.0331046      0.0476205      0.0676798      0.3817500      0.0858817     10.1541004      0.0148000    125.0710526      1.2571599      1.4999725      0.0958849        3.2490800000000002       0.7315760000000000  

 20140913-KP193637N444141V02-09-094       9534964      4819.2387695     81.2431564        3.0121601      0.0806995     -0.0005328      0.0576604        0.0206342      0.0299429     -0.0832604      0.0607742      0.1059040      0.0738215     10.7533598      0.0191300    126.6940765      0.7257600      1.2041190      0.0597103        6.2765899999999997       1.2084299999999999  

 20140913-KP193637N444141V02-09-089       9534968      4575.8027344    136.2909698        2.6796501      0.1328490     -0.0077037      0.0759332        0.1549000      0.0397514      0.0878996      0.0823948      0.1684320      0.0974018      5.8535500      0.0155400     56.6875992      0.5908700      1.0875247      0.0941435       11.0726999999999990       3.4647999999999999  

 20140913-KP193637N444141V02-09-099       9535343      4696.2436523    121.4492798        2.6793201      0.1323860     -0.0870157      0.0744909        0.0793727      0.0392011     -0.0905426      0.0808605      0.0476598      0.0955586      5.6094999      0.0145100     55.2347908      0.6432300      1.2553586      0.1055434        5.7939900000000000       1.8697900000000001  

          20150602-NGC6811_1-04-073       9535399      4510.1303711    104.9615326        2.7652500      0.0774279      0.3875364      0.0537649        0.0400222      0.0277236      0.3605620      0.0517317      0.6520700      0.0726087      5.7601199      0.0119500     57.5782890      0.4859100      1.1973352      0.0820467        7.5296099999999999       1.9673000000000000  

   20151005-test_294N44_V1_1-12-148       9536330      4391.1801758    126.5708008        2.2506001      0.0651697      0.0889735      0.0519304        0.0088129      0.0264542     -0.0488732      0.0563394      0.3120190      0.0725857      2.7178299      0.0087300     22.3071594      0.6280400      1.3428128      0.1887281        5.8102499999999999       3.4230800000000001  

 20151003-KP195920N454621V04-14-177       9540277      4594.2470703    145.9128418        2.9380300      0.1374540      0.3528281      0.0837393        0.0342783      0.0429384      0.3491590      0.0909607      0.5850600      0.1068020     16.1079502      0.0226600    214.3014069      0.9277400      1.0684844      0.0707917       11.6602000000000000       2.7397000000000000  

 20130925-KP195920N454621V02-14-060       9541946      4948.8247070    114.8818588        3.0649500      0.1346890      0.0203955      0.0816609        0.0102374      0.0419371     -0.0960760      0.0884880      0.1875810      0.1047220      8.9074001      0.0128600     98.9117966      0.6264100      1.2856082      0.0766158        4.4586800000000002       0.9645100000000000  

 20151003-KP195920N454621V04-14-161       9542506      4793.7783203     90.4164810        2.8875799      0.0799388     -0.3395299      0.0573300        0.1002420      0.0299782     -0.3118050      0.0604781     -0.3752610      0.0745891     10.7561798      0.0155800    120.5798721      0.5666300      0.9812322      0.0472790       11.5219000000000000       2.3331499999999998  

 20131017-KP195920N454621V03-14-075       9542827      4851.3110352    168.2983246        2.5643799      0.2642730     -0.5142594      0.1448485        0.2238660      0.0694803     -0.4097370      0.1500820     -0.3671850      0.1610180     11.8133297      0.0230200    140.7421417      0.9146900      1.1676155      0.0926254        7.4014699999999998       2.3420000000000001  

  20131025-KP195920N454621V3-03-117       9544002      4807.2661133    106.8357773        2.5647500      0.0685683     -0.6670122      0.0527929        0.2459170      0.0265185     -0.6270130      0.0544996     -0.7798150      0.0729254      5.0493999      0.0156900     44.6116295      0.3933000      1.0291142      0.0743156        9.3057700000000008       2.7697600000000002  

 20131017-KP195920N454621V03-04-035       9550045      4884.6533203     78.0803909        2.9594200      0.0728556     -0.1485625      0.0527484        0.0011227      0.0269812     -0.2615770      0.0577625     -0.1559000      0.0730385     11.0938702      0.0134300    135.4093323      0.7205000      1.3403652      0.0600246        4.1994600000000002       0.8179880000000001  

 20151003-KP195920N454621V04-04-202       9551807      4835.2026367     80.0006256        2.9213300      0.0774279     -0.2293481      0.0537649        0.0648966      0.0277236     -0.2350620      0.0517317     -0.2714670      0.0726087      8.2231703      0.0223400     89.0318527      0.5088900      1.2313360      0.0650546        5.3671100000000003       1.1164499999999999  

 20140502-KP185111N464417V01-03-003       9569162      5011.2778320     72.7230530        3.2119401      0.0774279     -0.0639732      0.0537649       -0.0030682      0.0277236     -0.1756530      0.0517317      0.0110958      0.0726087     13.4394798      0.0149400    172.0500488      1.3507400      1.3881081      0.0690819        3.4883899999999999       0.6388930000000000  

 20140502-KP185111N464417V01-06-085       9574650      4995.9111328     74.1895447        3.0987899      0.0774279     -0.2588034      0.0537649        0.0417999      0.0277236     -0.2688660      0.0517317     -0.2421020      0.0726087      9.5951595      0.0160200    106.4509506      0.4999200      1.2477831      0.0537073        4.0814300000000001       0.6794650000000000  

 20140502-KP185111N464417V01-06-089       9575007      4519.3173828    122.2007980        2.5454500      0.0794050     -0.1811219      0.0571614        0.2092360      0.0300714     -0.0786497      0.0604045     -0.0084864      0.0757882      4.4108200      0.0169600     38.7951508      0.4816700      1.0460160      0.0974751       11.0281000000000000       3.4828100000000002  

 20140502-KP185111N464417V01-06-176       9575284      4745.1831055     84.7076721        2.6053500      0.0793331     -0.3640180      0.0571387        0.2377480      0.0300839     -0.2791360      0.0603946     -0.3946750      0.0759497      5.3067498      0.0142700     47.5260201      0.3511700      1.0038698      0.0599311       10.4329000000000000       2.4248099999999999  

 20140502-KP185111N464417V01-06-177       9575421      4991.0083008     58.1921844        3.2808499      0.0901544     -0.1786156      0.0605027        0.1715460      0.0325966     -0.1114780      0.0657774     -0.2554520      0.0812336     16.1180992      0.0545000    200.7960358      0.8949300      1.0871490      0.0482531        7.6080300000000003       1.2936300000000001  

 20140529-KP185111N464417V02-06-195       9575821      5021.7329102     72.1536789        3.0836501      0.0804065     -0.1251997      0.0574777       -0.0012725      0.0298965     -0.2041440      0.0605425     -0.0232261      0.0735384     10.8954096      0.0140000    128.3076630      1.4115500      1.3509899      0.0806488        3.5479400000000001       0.7562070000000000  

 20140502-KP185111N464417V01-06-195       9575847      5017.7773438     72.3044739        3.3129201      0.0644822     -0.1090518      0.0535796       -0.0056629      0.0294397     -0.1760270      0.0575643     -0.1436260      0.0692708     13.9784403      0.0218800    174.7710724      0.6927800      1.2561646      0.0499543        4.6746600000000003       0.7945310000000000  

 20150925-KP190808N440210V03-16-232       9575978      4805.1518555    119.2063751        2.5213201      0.1257210     -0.5247242      0.0687874        0.1870350      0.0375058     -0.4470850      0.0763318     -0.4318390      0.0903801      4.8204198      0.0145800     43.5019684      0.4123300      1.1484846      0.0892899        6.4644700000000004       2.0175299999999998  

 20140529-KP185111N464417V03-06-198       9575996      5009.6909180    120.4842987        3.1982801      0.1420130      0.0302603      0.0854807        0.0409663      0.0440695      0.0028277      0.0934127      0.0014243      0.1077110     13.6428099      0.0368900    166.1404724      0.9477900      1.2159635      0.0778284        6.0929399999999996       1.4991500000000000  

 20150520-HD190126N465605V01-06-012       9579357      4885.8041992     79.2831116        2.9565001      0.0809581      0.0619960      0.0577650       -0.0194596      0.0299824     -0.1199060      0.0609229      0.2399680      0.0741197     10.4746599      0.0150000    131.9695740      1.2493100      1.5800439      0.0923835        2.8081999999999998       0.6048960000000000  

 20150925-KP190808N440210V02-11-050       9579860      4594.5122070    114.7954330        2.6137500      0.0955899     -0.1646867      0.0606052        0.1640760      0.0338313     -0.1474280      0.0668156     -0.1825230      0.0817325      5.8811998      0.0155200     55.7678909      0.6601000      1.0009441      0.0836222       12.2432000000000000       3.2620399999999998  

 20150925-KP190808N440210V02-11-045       9580043      4678.6176758     85.3869553        2.7902801      0.0798900     -0.1317642      0.0573146        0.2156090      0.0299867     -0.0168693      0.0604713     -0.0443882      0.0746987      7.3169599      0.0109600     74.5240784      0.5625900      1.0500752      0.0588195       10.1319000000000000       2.1951000000000001  

 20150925-KP190808N440210V03-12-237       9580171      4463.3183594    129.0589294        2.2001500      0.0689822     -0.1470409      0.0499474        0.1556560      0.0277365     -0.1458440      0.0499792     -0.0825599      0.0721700      2.9061699      0.0146200     22.5196800      0.2870700      1.0622642      0.1080731       10.4048000000000000       3.6453400000000000  

 20151002-KP192314N471144V03-10-174       9580943      4724.7734375     84.6109390        2.6814499      0.0906178     -0.2080216      0.0604215        0.1343250      0.0330028     -0.2058970      0.0659286     -0.1237110      0.0808098      5.1852298      0.0215800     46.7400093      0.4475700      1.0306115      0.0744477        9.6504899999999996       2.7467600000000001  

 20150520-HD190126N465605V01-06-166       9580991      4717.8369141     88.8966217        2.6683400      0.0772509     -0.1132306      0.0532161        0.0440792      0.0272825     -0.1579160      0.0585763     -0.0241991      0.0732974      5.7229600      0.0119100     62.7505798      1.1047300      1.7438320      0.1559049        2.3693300000000002       0.7068420000000000  

 20151002-KP192314N471144V02-10-173       9581445      4797.9565430     83.7512665        2.7097700      0.0730955      0.1355857      0.0549168        0.0385358      0.0283715     -0.0096850      0.0529911      0.4080970      0.0763874      5.7832899      0.0121200     60.8448601      0.7737900      1.5942110      0.1159286        2.6655099999999998       0.6824440000000001  

 20151002-KP192314N471144V03-05-200       9581977      4688.3540039     94.8012848        2.5095401      0.1085260     -0.3521085      0.0621131        0.1952180      0.0345895     -0.3303750      0.0706050     -0.3843550      0.0870841      4.1204200      0.0197300     34.7194710      0.5608800      1.0394630      0.1018135        9.3137100000000004       3.2856100000000001  

 20151002-KP192314N471144V03-05-250       9582638      4456.4638672    125.8522110        1.6094400      0.0683972     -0.4959227      0.0527508        0.2549330      0.0265129     -0.4485940      0.0545701     -0.4773080      0.0729080      1.0632100      0.0100200      5.6437702      0.1292000      0.9140173      0.1359466       12.0548000000000000       4.1084800000000001  

 20151002-KP192314N471144V03-08-132       9589420      4993.4047852     73.4962234        3.0985501      0.0801855      0.0465451      0.0574079       -0.0024522      0.0299351     -0.0603873      0.0605120      0.1949380      0.0740349      9.4378204      0.0172100    107.9858475      0.7161500      1.3892834      0.0684468        3.1546200000000000       0.6135440000000000  

          20150602-NGC6811_1-14-068       9589638      4602.1157227    105.3437653        2.5257199      0.0806476     -0.2591774      0.0576395        0.0751265      0.0299350     -0.2595060      0.0607444     -0.1714710      0.0737617      4.4094501      0.0130100     40.5448685      0.4044600      1.2522926      0.0952546        5.9903399999999998       1.7507600000000001  

 20140913-KP193637N444141V01-16-157       9590062      5165.7045898     65.1356583        3.1354001      0.0722183      0.1178111      0.0552207       -0.0294049      0.0291281     -0.0181037      0.0534551      0.3645110      0.0774151     10.6879101      0.0225700    139.8172455      0.9797900      2.0271494      0.0980811        1.0083299999999999       0.1662550000000000  

 20140520-KP192314N471144V01-06-213       9592315      4707.4077148     88.7144852        2.5225000      0.0817278     -0.0836520      0.0580762        0.0068574      0.0301000     -0.2370250      0.0613653      0.1341170      0.0750072      4.0235701      0.0128100     39.1150093      0.4216400      1.7037398      0.1249557        2.1350899999999999       0.5507440000000000  

 20151001-KP194045N483045V03-01-249       9593478      4944.0644531     96.3350906        3.1148100      0.1155560     -0.0453456      0.0639332        0.0274831      0.0364915     -0.1734810      0.0739316      0.0469436      0.0879666     14.6765003      0.0323000    194.0659790      0.9777200      1.3497643      0.0717331        3.8749500000000001       0.6721050000000000  

 20150921-KP193637N444141V03-11-091       9593804      4566.4355469    117.1885223        2.3871200      0.1062120     -0.3995449      0.0618363        0.2493630      0.0336892     -0.2952400      0.0691257     -0.3857720      0.0869625      3.9684601      0.0140000     32.8873291      0.3114000      0.9809889      0.0794717       12.0830000000000000       3.0785900000000002  

          20150602-NGC6811_1-04-023       9593820      4732.0297852    101.4576035        2.7934101      0.1095460     -0.1470672      0.0622351        0.0599769      0.0349865     -0.1592610      0.0712572     -0.0767474      0.0871377      6.8637400      0.0142000     70.0683289      0.5228300      1.1659373      0.0732459        6.9721200000000003       1.6585900000000000  

          20150602-NGC6811_3-04-188       9595822      4467.1342773    114.2910690        2.5147600      0.0849615      0.0935289      0.0593836        0.0066882      0.0305942     -0.0595754      0.0632242      0.3860700      0.0787358      4.6804500      0.0129200     47.3535194      0.3903500      1.5146697      0.1123111        3.4263400000000002       0.9886520000000000  

 20151001-KP194045N483045V04-01-221       9595924      4553.7773438    104.6209106        2.9022701      0.0832930      0.4357019      0.0587091        0.0335753      0.0303392      0.3188370      0.0622651      0.7181880      0.0768120      6.8700600      0.0128800     77.1226273      0.6280600      1.4712117      0.0976766        4.0350200000000003       1.1664300000000001  

 20151001-KP194045N483045V03-01-224       9596083      4769.9243164     92.3080597        3.0140200      0.1001910      0.0444029      0.0611337        0.0259508      0.0333562     -0.0997190      0.0673806      0.2163460      0.0844454     10.5118399      0.0143300    126.9895325      1.0646501      1.2983196      0.0774218        5.1498999999999997       1.0966100000000001  

 20151001-KP194045N483045V03-01-209       9596172      4656.6103516    139.1644287        2.8826301      0.1581900     -0.1558704      0.0916585        0.2502440      0.0480823     -0.0765444      0.1021110     -0.0632042      0.1109340      5.8724699      0.0305900     54.3707008      0.6103400      0.9710913      0.0964690       13.3454999999999990       3.4737200000000001  

 20151001-KP194045N483045V04-01-201       9596479      4660.4794922    192.2783813        3.1748700      0.3037290      0.1499876      0.1596486       -0.1338030      0.0742484     -0.1164560      0.1663910      0.3169140      0.1733790     12.7916298      0.0284400    155.7517548      0.7012900      1.0278571      0.0866350       12.0532000000000000       3.9111400000000001  

 20150921-KP193637N444141V04-12-087       9597653      4953.5410156    102.0408173        2.9287901      0.1262330     -0.1056106      0.0690318        0.0450987      0.0375568     -0.1363730      0.0764527     -0.0402252      0.0905016      9.8020000      0.0184500    113.3146973      0.6167900      1.3670797      0.0748584        3.8787199999999999       0.8959290000000000  

 20140913-KP193637N444141V02-12-086       9598077      4772.6367188     86.7278595        2.5671101      0.1434230     -0.2350328      0.0860189        0.0838085      0.0444191     -0.2307100      0.0941703     -0.1647580      0.1079920      4.8848200      0.0196900     45.9400482      0.4327400      1.3009975      0.0932038        4.4768600000000003       1.2350000000000001  

 20151003-KP195920N454621V04-14-201       9602686      4460.8710938    169.1944427        2.8877101      0.1601880      0.1635763      0.0924219        0.0668481      0.0485781      0.1709880      0.1031860      0.3813100      0.1113320      9.4721098      0.0161700    105.2111893      0.7543000      0.9698696      0.0826615       14.9545999999999990       2.9736300000000000  

 20151003-KP195920N454621V05-14-161       9604492      4238.7314453    177.8970642        2.4388499      0.1481220     -0.1120829      0.0878138        0.0407735      0.0455850     -0.1913520      0.0966975      0.0504581      0.1089280      3.1644399      0.0142300     25.7898006      0.3541100      1.0459696      0.1277478       12.2262000000000000       4.0213299999999998  

